sequence_id,date,clade,subclade,region,country
A/Bhutan/BUM06/2025,2025.771,2a.3a.1,J.2.4.2,South Asia,Bhutan
A/Lao/308/2026,2026.097,2a.3a.1,J.2.4,Southeast Asia,Laos
A/Darwin/1454/2025-egg,2025.61,2a.3a.1,K,Oceania,Australia
A/Singapore/WH0052/2026,2026.377,2a.3a.1,K,Southeast Asia,Singapore
A/Luxembourg/LNS9193090/2026,2026.166,2a.3a.1,K,Europe,Luxembourg
A/Yasothon/B123/2026,2026.078,2a.3a.1,K,Southeast Asia,Thailand
A/Tokyo/EIS13-615/2025,2025.662,2a.3a.1,K,Japan Korea,Japan
A/Finland/133/2026,2026.41,2a.3a.1,K,Europe,Finland
A/Llandudno/9129/2026,2026.248,2a.3a.1,K,Europe,United Kingdom
A/Temuco/63754/2026,2026.585,2a.3a.1,K,South America,Chile
A/Maldives/2535/2025,2025.859,2a.3a.1,K,South Asia,Maldives
A/Croatia/HZJZ-9489/2026,2026.127,2a.3a.1,K,Europe,Croatia
A/Macedonia/IPH-MKD-283G/2025,2025.999,2a.3a.1,K,Europe,Macedonia
A/Montenegro/2227142502/2025,2025.936,2a.3a.1,K,Europe,Montenegro
A/BurkinaFaso/3078/2025,2025.925,2a.3a.1,K,Africa,Burkina Faso
A/SouthAfrica/738/2025,2025.845,2a.3a.1,K,Africa,South Africa
A/Wisconsin/114/2025,2025.503,2a.3a.1,K,North America,USA
A/Ulsan/864/2026,2026.188,2a.3a.1,K,Japan Korea,South Korea
A/France/PDL-IPP02161/2026,2026.267,2a.3a.1,K,Europe,France
A/Yasothon/B209/2026,2026.163,2a.3a.1,K,Southeast Asia,Thailand
A/Vietnam/PF325274/2025,2025.582,2a.3a.1,K,Southeast Asia,Vietnam
A/Victoria/2609915560/2026,2026.27,2a.3a.1,K,Oceania,Australia
A/Vietnam/PF325402/2025,2025.903,2a.3a.1,K,Southeast Asia,Vietnam
IPE06761,2026.111,2a.3a.1,K,South America,Peru
A/Yunnan-Linxiang/1369/2026,2026.166,2a.3a.1,K,China,China
A/WestVirginia/35/2026,2026.212,2a.3a.1,K,North America,USA
A/Zhetysu/3497/2025,2025.815,2a.3a.1,K,West Asia,Kazakhstan
A/SouthAustralia/2624900647/2026,2026.681,2a.3a.1,K,Oceania,Australia
A/Bangkok/5896/2025,2025.966,2a.3a.1,K,Southeast Asia,Thailand
A/WesternAustralia/2523716882/2025,2025.648,2a.3a.1,K,Oceania,Australia
A/Guam/7570/2025,2025.84,2a.3a.1,K,Oceania,Guam
A/Yokosuka/11/2025,2025.815,2a.3a.1,K,Japan Korea,Japan
A/Iceland/16220/2026,2026.333,2a.3a.1,K,Europe,Iceland
A/Santiago/28639/2026,2026.262,2a.3a.1,K,South America,Chile
A/Guam/8287/2026,2026.138,2a.3a.1,K,Oceania,Guam
A/Belgium/S3610/2026,2026.182,2a.3a.1,K,Europe,Belgium
A/Croatia/HZJZ-9444/2026,2026.042,2a.3a.1,K,Europe,Croatia
A/WesternAustralia/2602716250/2026,2026.073,2a.3a.1,K,Oceania,Australia
A/Tokyo/EIS91-027/2026,2026.377,2a.3a.1,K,Japan Korea,Japan
A/Norway/4793/2026,2026.489,2a.3a.1,K,Europe,Norway
TUM00033,2026.196,2a.3a.1,K,South America,Peru
A/PuertoRico/26/2026,2026.399,2a.3a.1,K,North America,Puerto Rico
A/Lithuania/P25-71547/2025,2025.993,2a.3a.1,K,Europe,Lithuania
A/Trieste/237/2025,2025.908,2a.3a.1,K,Europe,Italy
A/Albania/319834/2026,2026.059,2a.3a.1,K,Europe,Albania
A/INDIA/JIPMER/NIECMC/38/2026,2026.273,2a.3a.1,K,South Asia,India
A/Uppsala/SE26-07695/2026,2026.607,2a.3a.1,K,Europe,Sweden
A/Finland/138/2026,2026.486,2a.3a.1,K,Europe,Finland
A/Maldives/2932/2026,2026.527,2a.3a.1,K,South Asia,Maldives
A/Luxembourg/LNS9749240/2026,2026.032,2a.3a.1,K,Europe,Luxembourg
A/Maldives/1658/2026,2026.36,2a.3a.1,K,South Asia,Maldives
A/Singapore/WH0073/2026,2026.445,2a.3a.1,K,Southeast Asia,Singapore
A/SaudiArabia/26040700103/2026,2026.588,2a.3a.1,K,West Asia,Saudi Arabia
A/Tokyo/EIS91-055/2026,2026.495,2a.3a.1,K,Japan Korea,Japan
A/WestVirginia/40/2026,2026.248,2a.3a.1,K,North America,USA
A/Yokosuka/12/2025,2025.895,2a.3a.1,K,Japan Korea,Japan
A/Yokosuka/16/2025,2025.933,2a.3a.1,K,Japan Korea,Japan
A/Lisbon/99/2026,2026.095,2a.3a.1,K,Europe,Portugal
A/Yokosuka/1/2026,2026.056,2a.3a.1,K,Japan Korea,Japan
A/Darwin/1415/2025,2025.588,2a.3a.1,K,Oceania,Australia
A/Finland/830/2025,2025.664,2a.3a.1,K,Europe,Finland
A/Malta/MX62837/2025,2025.766,2a.3a.1,K,Europe,Malta
A/Niger/2556/2025,2025.785,2a.3a.1,K,Africa,Niger
A/VinadelMar/59388/2026,2026.544,2a.3a.1,K,South America,Chile
A/VinadelMar/49191/2026,2026.453,2a.3a.1,K,South America,Chile
A/England/2029897/2026,2026.632,2a.3a.1,K,Europe,United Kingdom
A/Tokyo/EIS91-085/2026,2026.593,2a.3a.1,K,Japan Korea,Japan
A/WesternAustralia/2620415625/2026,2026.558,2a.3a.1,K,Oceania,Australia
A/Tokyo/EIS15-151/2026,2026.503,2a.3a.1,K,Japan Korea,Japan
A/Victoria/237/2026,2026.368,2a.3a.1,K,Oceania,Australia
A/WesternAustralia/2622217517/2026,2026.607,2a.3a.1,K,Oceania,Australia
A/Visby/SE26-03351/2026,2026.212,2a.3a.1,K,Europe,Sweden
A/Zhetysu/Inf-P-3952/2025,2025.952,2a.3a.1,K,West Asia,Kazakhstan
A/Madagascar/539/2026,2026.089,2a.3a.1,K,Africa,Madagascar
A/Mississippi/44/2025,2025.941,2a.3a.1,K,North America,USA
A/Wisconsin/138/2025,2025.747,2a.3a.1,K,North America,USA
A/Zhejiang-Nanhu/1354/2026,2026.27,2a.3a.1,K,China,China
A/Wisconsin/144/2025,2025.782,2a.3a.1,K,North America,USA
A/Wisconsin/155/2025,2025.842,2a.3a.1,K,North America,USA
A/India/PUD_NIV26_740/2026,2026.053,2a.3a.1,K,South Asia,India
A/India/NIECMC/27,2026.24,2a.3a.1,K,South Asia,India
A/Tunisia/282/2026,2026.012,2a.3a.1,K,Africa,Tunisia
A/Ukraine/HCL026083024502/2026,2026.158,2a.3a.1,K,Europe,Ukraine
A/Ulsan/1019/2026,2026.264,2a.3a.1,K,Japan Korea,South Korea
A/CzechRepublic/506/2026,2026.059,2a.3a.1,K,Europe,Czech Republic
A/Victoria/187/2026,2026.221,2a.3a.1,K,Oceania,Australia
A/WesternAustralia/2534415989/2025,2025.941,2a.3a.1,K,Oceania,Australia
A/Yunnan-Xishan/12069/2026,2026.607,2a.3a.1,K,China,China
A/Zhejiang-Yongkang/1456/2026,2026.421,2a.3a.1,K,China,China
A/Wellington/2/2026,2026.462,2a.3a.1,K,Oceania,New Zealand
A/Zhejiang-Shangcheng/11948/2026,2026.538,2a.3a.1,K,China,China
A/Zhejiang-Gongshu/1434/2026,2026.338,2a.3a.1,K,China,China
A/Alaska/36/2026,2026.481,2a.3a.1,K,North America,USA
A/Yasothon/B740/2026,2026.59,2a.3a.1,K,Southeast Asia,Thailand
A/WesternAustralia/2530216228/2025,2025.826,2a.3a.1,K,Oceania,Australia
A/Yunnan-Zhaoyang/11246/2025,2025.927,2a.3a.1,K,China,China
A/Yaroslavl/103/2025,2026.089,2a.3a.1,K,West Asia,Russia
A/Thuringen/71/2025,2025.826,2a.3a.1,K,Europe,Germany
A/SriLanka/16/2026,2026.473,2a.3a.1,K,South Asia,Sri Lanka
A/SriLanka/38/2026,2026.615,2a.3a.1,K,South Asia,Sri Lanka
FS-26-7217,2026.618,2a.3a.1,K,Africa,Ghana
A/Virginia/GKISBBBK15769/2026,2026.59,2a.3a.1,K,North America,USA
FS_26_5603,2026.5,2a.3a.1,K,Africa,Ghana
A/Ghana/5097/2026,2026.459,2a.3a.1,K,Africa,Ghana
A/Zhejiang-Shangcheng/1310/2026,2026.097,2a.3a.1,K,China,China
A/CoteDIvoire/828/2026,2026.188,2a.3a.1,K,Africa,Côte d'Ivoire
A/Finland/76/2026,2026.242,2a.3a.1,K,Europe,Finland
A/SaoPaulo/358938479-IAL/2026,2026.349,2a.3a.1,K,South America,Brazil
A/Virginia/GKISBBBI75227/2026,2026.497,2a.3a.1,K,North America,USA
A/Surgut/RII-MH290552S/2026,2026.168,2a.3a.1,K,West Asia,Russia
A/SriLanka/111/2025,2025.996,2a.3a.1,K,South Asia,Sri Lanka
A/Zavkhan/20253268/2025,2025.895,2a.3a.1,K,West Asia,Mongolia
A/Uganda/3792/2026,2026.248,2a.3a.1,K,Africa,Uganda
A/Yekaterinburg/RII-MH292441S/2026,2026.034,2a.3a.1,K,West Asia,Russia
A/Tak/P3479/2026,2026.552,2a.3a.1,K,Southeast Asia,Thailand
A/ThesprotiaGR/SENT10499/2025,2025.96,2a.3a.1,K,Europe,Greece
A/Yokohama/15/2026,2026.13,2a.3a.1,K,Japan Korea,Japan
A/Lisbon/96/2026,2026.251,2a.3a.1,K,Europe,Portugal
A/Slovakia/uvzsr-2626/2026,2026.185,2a.3a.1,K,Europe,Slovakia
A/Uganda/UVRI_KSW8722/2026,2026.358,2a.3a.1,K,Africa,Uganda
A/Netherlands/3104/2025,2025.963,2a.3a.1,K,Europe,Netherlands
A/Lithuania/P25-70281/2025,2025.974,2a.3a.1,K,Europe,Lithuania
A/India/PUD_NIV26_742/2026,2026.127,2a.3a.1,K,South Asia,India
A/StPetersburg/RII-MH291326S/2026,2026.341,2a.3a.1,K,West Asia,Russia
A/StPetersburg/RII-25-5484S/2026,2026.297,2a.3a.1,K,West Asia,Russia
A/Victoria/3234B/2023,2023.93,2a.3a.1,J.2,Oceania,Australia
A/Vasteras/SE23-14213/2023,2023.525,2a.3a.1,J.2,Europe,Sweden
A/Venezuela/4978/2023,2023.779,2a.3a.1,J.2,South America,Venezuela
A/Victoria/167/2024,2024.242,2a.3a.1,J.2,Oceania,Australia
A/Switzerland/94675/2023,2023.947,2a.3a.1,J.2,Europe,Switzerland
A/Muscat/7234671/2023,2023.755,2a.3a.1,J.2,West Asia,Oman
A/Oman/7407/2023,2023.944,2a.3a.1,J.2,West Asia,Oman
A/Kanagawa/IC2338/2023,2023.947,2a.3a.1,J.2,Japan Korea,Japan
A/Oklahoma/5/2024,2024.105,2a.3a.1,J.2,North America,USA
A/Slovenia/49/2024,2024.583,2a.3a.1,J.2,Europe,Slovenia
A/Vietnam/PF224067/2024,2024.141,2a.3a.1,J.2,Southeast Asia,Vietnam
A/Vietnam/PF324072/2024,2024.258,2a.3a.1,J.2,Southeast Asia,Vietnam
A/Wakayama/33/2024,2024.892,2a.3a.1,J.2,Japan Korea,Japan
A/Vietnam/PF524545/2025,2024.988,2a.3a.1,J.2,Southeast Asia,Vietnam
A/Guangxi-Longzhou/1484/2025,2025.437,2a.3a.1,J.2,China,China
A/Vietnam/5108/2025,2025.179,2a.3a.1,J.2,Southeast Asia,Vietnam
A/Vietnam/2472/2024,2024.72,2a.3a.1,J.2,Southeast Asia,Vietnam
A/Vietnam/PF125261/2025,2025.544,2a.3a.1,J.2,Southeast Asia,Vietnam
A/Vietnam/5067/2025,2025.16,2a.3a.1,J.2,Southeast Asia,Vietnam
A/SuratThani/1486/2025,2025.448,2a.3a.1,J.2,Southeast Asia,Thailand
A/Lao/740/2025,2025.388,2a.3a.1,J.2,Southeast Asia,Laos
A/Lao/510/2025,2025.327,2a.3a.1,J.2,Southeast Asia,Laos
A/Netherlands/1747/2023,2023.801,2a.3a.1,J.2,Europe,Netherlands
A/Vietnam/PF224396/2024,2024.758,2a.3a.1,J.2,Southeast Asia,Vietnam
A/ChiangRai/1932/2024,2024.236,2a.3a.1,J.2,Southeast Asia,Thailand
A/Zhejiang-Nanhu/130/2024,2024.097,2a.3a.1,J.2.1,China,China
A/Colorado/6/2024,2024.004,2a.3a.1,J.2.1,North America,USA
A/Slovenia/21/2024,2024.001,2a.3a.1,J.2.1,Europe,Slovenia
A/Zhejiang-Haishu/1908/2024,2024.428,2a.3a.1,J.2.1,China,China
A/Shanghai-Fengxian/1912/2023,2023.79,2a.3a.1,J.2.1,China,China
A/Vietnam/PF224039/2024,2024.078,2a.3a.1,J.2.1,Southeast Asia,Vietnam
A/Colombia/1744/2024,2024.764,2a.3a.1,J.2.1,South America,Colombia
A/Colombia/1472/2024,2024.482,2a.3a.1,J.2.1,South America,Colombia
A/Zamyn-Uud/33/2024,2024.01,2a.3a.1,J.2.1,West Asia,Mongolia
A/Zhejiang-Xiuzhou/385/2023,2023.93,2a.3a.1,J.2.1,China,China
A/Tokyo/EIS10-618/2024,2024.624,2a.3a.1,J.2.1,Japan Korea,Japan
A/Guyana/10084/2024,2024.406,2a.3a.1,J.2.1,South America,Guyana
A/BosniaHerzegovina/1149/2024,2024.182,2a.3a.1,J.2.1,Europe,Bosnia and Herzegovina
A/Switzerland/47775/2024,2024.255,2a.3a.1,J.2.1,Europe,Switzerland
A/Sydney/711/2024,2024.518,2a.3a.1,J.2.1,Oceania,Australia
A/Uganda/UVRI_KIS6777/2024,2024.862,2a.3a.1,J.2.1,Africa,Uganda
A/Zhejiang-Zhangxing/1831/2025,2025.782,2a.3a.1,J.2.1,China,China
A/Zhejiang-Wuxin/1244/2025,2025.226,2a.3a.1,J.2.1,China,China
A/TianjinHebei/117/2024,2024.001,2a.3a.1,J.2.1,China,China
A/CoteDIvoire/824/2024,2024.198,2a.3a.1,J.2.1,Africa,Côte d'Ivoire
A/Iceland/9695/2024,2024.228,2a.3a.1,J.2.1,Europe,Iceland
A/Zhejiang-Longwan/1195/2024,2024.214,2a.3a.1,J.2.1,China,China
A/Sichuan-Qingyang/1586/2024,2024.365,2a.3a.1,J.2.1,China,China
A/Latvia/1-066146/2024,2024.053,2a.3a.1,J.2.1,Europe,Latvia
A/YoshkarOla/RII-MH172459S/2024,2024.105,2a.3a.1,J.2.1,West Asia,Russia
A/Guizhou-Yilongxin/2738/2024,2024.766,2a.3a.1,J.2.1,China,China
A/Yunnan-Wenshan/11051/2024,2024.843,2a.3a.1,J.2.1,China,China
A/Yunnan-Mengliandaizulahuzuwazuzizhi/1185/2024,2024.98,2a.3a.1,J.2.1,China,China
A/Vaxjo/SE24-17397/2024,2024.958,2a.3a.1,J.2.1,Europe,Sweden
A/Belgium/S8309/2024,2024.895,2a.3a.1,J.2.1,Europe,Belgium
A/Jilin-Ningjiang/1204/2025,2025.097,2a.3a.1,J.2.1,China,China
A/Perth/815/2024,2024.411,2a.3a.1,J.2,Oceania,Australia
A/Yamanashi/24026/2024,2024.138,2a.3a.1,J.2,Japan Korea,Japan
A/Kazakhstan/13/2023,2023.358,2a.3a.1,J.2,West Asia,Kazakhstan
A/Bangladesh/3015/2024,2024.122,2a.3a.1,J.2,South Asia,Bangladesh
A/Ghana/1122/2024,2024.561,2a.3a.1,J.2,Africa,Ghana
A/Ghana/1500/2024,2024.72,2a.3a.1,J.2,Africa,Ghana
A/Ghana/394/2025,2025.081,2a.3a.1,J.2,Africa,Ghana
A/Slovenia/1634/2023,2023.741,2a.3a.1,J.2,Europe,Slovenia
A/Netherlands/1674/2023,2023.662,2a.3a.1,J.2,Europe,Netherlands
A/Halmstad/5/2023,2023.659,2a.3a.1,J.2,Europe,Sweden
A/Arica/52920/2024,2024.499,2a.3a.1,J.2,South America,Chile
A/Argentina/116/2024,2024.329,2a.3a.1,J.2,South America,Argentina
A/Ireland/24704/2024,2024.108,2a.3a.1,J.2,Europe,Ireland
A/Darwin/1067/2024,2024.499,2a.3a.1,J.2,Oceania,Australia
A/Denmark/1612/2023,2023.738,2a.3a.1,J.2,Europe,Denmark
A/Romania/564337/2024,2024.048,2a.3a.1,J.2,Europe,Romania
A/Valparaiso/7570/2024,2024.064,2a.3a.1,J.2,South America,Chile
A/Valparaiso/11568/2024,2024.113,2a.3a.1,J.2,South America,Chile
A/Ghana/942/2025,2025.138,2a.3a.1,J.2,Africa,Ghana
A/Ghana/3370/2024,2024.43,2a.3a.1,J.2,Africa,Ghana
A/Galicia/GA-CHUAC-118/2024,2024.474,2a.3a.1,J.2,Europe,Spain
A/Salalah/52425062/2024,2024.657,2a.3a.1,J.2,West Asia,Oman
A/Bangladesh/8022/2024,2024.54,2a.3a.1,J.2,South Asia,Bangladesh
A/England/242400295/2024,2024.419,2a.3a.1,J.2,Europe,United Kingdom
A/Colombia/1601/2024,2024.835,2a.3a.1,J.2,South America,Colombia
A/Sharjah/1768/2024,2024.862,2a.3a.1,J.2,West Asia,United Arab Emirates
A/Thessaloniki/C-5273/2023,2023.938,2a.3a.1,J.2,Europe,Greece
A/Zhejiang-Shangcheng/1895/2024,2024.69,2a.3a.1,J.2,China,China
A/Victoria/587/2025,2025.295,2a.3a.1,J.2,Oceania,Australia
A/Turkmenistan/801/2025,2024.933,2a.3a.1,J.2,West Asia,Turkmenistan
A/France/NOR-IPP21111/2023,2023.703,2a.3a.1,J.2,Europe,France
A/Netherlands/3144/2023,2023.966,2a.3a.1,J.2,Europe,Netherlands
A/Bhutan/1490/2023,2023.626,2a.3a.1,J.2,South Asia,Bhutan
A/Sydney/878/2023,2023.752,2a.3a.1,J.2,Oceania,Australia
A/Norway/8239/2023,2023.563,2a.3a.1,J.2,Europe,Norway
A/SouthAfrica/8483/2024,2024.775,2a.3a.1,J.2,Africa,South Africa
A/Nevada/32/2023,2023.81,2a.3a.1,J.2,North America,USA
A/Canberra/302/2023,2023.777,2a.3a.1,J.2,Oceania,Australia
A/Victoria/2906/2023,2023.856,2a.3a.1,J.2,Oceania,Australia
A/Lao/F4672/2023,2023.79,2a.3a.1,J.2,Southeast Asia,Laos
A/Montenegro/244677/2023,2023.949,2a.3a.1,J.2,Europe,Montenegro
A/Belgium/S03252/2023,2023.76,2a.3a.1,J.2,Europe,Belgium
A/Paraiba/2023-044623-IEC/2023,2023.741,2a.3a.1,J.2,South America,Brazil
A/Catalonia/NSVH102161296/2023,2023.695,2a.3a.1,J.2,Europe,Spain
A/Maldives/1772/2023,2023.741,2a.3a.1,J.2,South Asia,Maldives
A/Sweden/SE24-52465/2024,2024.086,2a.3a.1,J.2,Europe,Sweden
A/Ynysfach/348/2024,2024.504,2a.3a.1,J.2,Europe,United Kingdom
A/Croatia/HZJZ_6179/2023,2023.829,2a.3a.1,J.2,Europe,Croatia
A/Ireland/17646/2024,2024.157,2a.3a.1,J.2,Europe,Ireland
A/Washington/207/2024,2024.373,2a.3a.1,J.2,North America,USA
A/India/PUN-NIV24_1168/2024,2024.217,2a.3a.1,J.2,South Asia,India
A/Virginia/41/2024,2024.917,2a.3a.1,J.2,North America,USA
A/Bhutan/2209/2024,2024.958,2a.3a.1,J.2,South Asia,Bhutan
A/Para/2024-013575-IEC/2024,2024.234,2a.3a.1,J.2,South America,Brazil
A/Norway/4754/2024,2024.488,2a.3a.1,J.2,Europe,Norway
A/Catalonia/NSVH102423723/2024,2024.695,2a.3a.1,J.2,Europe,Spain
A/Catalonia/NSVH102421648/2024,2024.684,2a.3a.1,J.2,Europe,Spain
A/Guizhou-Nanming/1639/2025,2025.284,2a.3a.1,J.2,China,China
A/Wyoming/24/2025,2025.188,2a.3a.1,J.2,North America,USA
A/Wisconsin/154/2024,2024.818,2a.3a.1,J.2,North America,USA
A/Tokyo/EIS11-171/2024,2024.917,2a.3a.1,J.2,Japan Korea,Japan
A/Sydney/16/2025,2025.056,2a.3a.1,J.2,Oceania,Australia
A/Guam/5965/2025,2025.16,2a.3a.1,J.2,Oceania,Guam
A/SaoPaulo/357389770-IAL/2023,2023.889,2a.3a.1,J.2,South America,Brazil
A/Lisbon/177/2024,2024.499,2a.3a.1,J.2,Europe,Portugal
A/France/PAC-HCL025088704302/2025,2025.407,2a.3a.1,J.2,Europe,France
A/Fiji/295/2024,2024.843,2a.3a.1,J.2,Oceania,Fiji
A/Ecuador/6629/2024,2024.958,2a.3a.1,J.2,South America,Ecuador
A/Peru/2104/2025,2025.401,2a.3a.1,J.2,South America,Peru
A/Lisbon/662/2025,2025.253,2a.3a.1,J.2,Europe,Portugal
A/Victoria/436/2025,2025.199,2a.3a.1,J.2,Oceania,Australia
A/Victoria/3620/2024,2024.988,2a.3a.1,J.2,Oceania,Australia
A/ZabaykalskyKrai/562-3V/2025,2025.193,2a.3a.1,J.2,West Asia,Russia
A/Ecuador/6687/2025,2025.018,2a.3a.1,J.2,South America,Ecuador
A/Ohio/253/2024,2024.567,2a.3a.1,J.2,North America,USA
A/Yakutia/198-11V/2025,2025.001,2a.3a.1,J.2,West Asia,Russia
A/Yokohama/40/2025,2025.215,2a.3a.1,J.2,Japan Korea,Japan
A/Hungary/305/2024,2024.911,2a.3a.1,J.2,Europe,Hungary
A/Austria/MUW1790184/2025,2025.084,2a.3a.1,J.2,Europe,Austria
A/Reunion/CHU724122775301/2024,2024.993,2a.3a.1,J.2,Africa,Réunion
A/Parma/50/2024,2024.859,2a.3a.1,J.2,Europe,Italy
A/Suriname/207/2025,2025.19,2a.3a.1,J.2,South America,Suriname
A/Slovenia/NLZOH-8008-21-2023/2024,2024.903,2a.3a.1,J.2,Europe,Slovenia
A/SchleswigHolstein/54/2024,2024.848,2a.3a.1,J.2,Europe,Germany
A/Croatia/HZJZ_8382/2025,2025.021,2a.3a.1,J.2,Europe,Croatia
A/Luxembourg/LNS8590557/2025,2025.16,2a.3a.1,J.2,Europe,Luxembourg
A/Kosovo/3406/2024,2024.996,2a.3a.1,J.2,Europe,Kosovo
A/Switzerland/SNRCI-HUG-46478886/2024,2024.887,2a.3a.1,J.2,Europe,Switzerland
A/Bulgaria/2825/2025,2025.237,2a.3a.1,J.2,Europe,Bulgaria
A/Fujian-Pinghe/31/2025,2025.149,2a.3a.1,J.2,China,China
A/Lyon/242033699/2025,2024.999,2a.3a.1,J.2,Europe,France
A/Norway/7644/2025,2025.396,2a.3a.1,J.2,Europe,Norway
A/Mold/3754/2025,2025.651,2a.3a.1,J.2,Europe,United Kingdom
A/Tasmania/557/2025,2025.462,2a.3a.1,J.2,Oceania,Australia
A/Canberra/382/2023,2023.884,2a.3a.1,J.2.2,Oceania,Australia
A/Maldives/Male-NIV241365/2023,2023.988,2a.3a.1,J.2.2,South Asia,Maldives
A/Maldives/2125/2023,2023.911,2a.3a.1,J.2.2,South Asia,Maldives
A/BanskaBystrica/83/2024,2024.064,2a.3a.1,J.2.2,Europe,Slovakia
A/Yokosuka/2/2024,2024.214,2a.3a.1,J.2.2,Japan Korea,Japan
A/Lisbon/216/2023,2023.955,2a.3a.1,J.2.2,Europe,Portugal
A/Victoria/99/2024,2024.146,2a.3a.1,J.2.2,Oceania,Australia
A/Victoria/800/2024,2024.433,2a.3a.1,J.2.2,Oceania,Australia
A/Sydney/761/2024,2024.507,2a.3a.1,J.2.2,Oceania,Australia
A/Bahrain/8389/2024,2024.698,2a.3a.1,J.2.2,West Asia,Bahrain
A/SaudiArabia/PHL/FS8301/2024,2024.512,2a.3a.1,J.2.2,West Asia,Saudi Arabia
A/Pennsylvania/234/2024,2024.501,2a.3a.1,J.2.2,North America,USA
A/Victoria/3568/2024,2024.824,2a.3a.1,J.2.2,Oceania,Australia
A/Estonia/KL4538/2025,2025.152,2a.3a.1,J.2.2,Europe,Estonia
A/Victoria/3627/2024,2024.835,2a.3a.1,J.2.2,Oceania,Australia
A/Kanagawa/IC2405/2024,2024.914,2a.3a.1,J.2.2,Japan Korea,Japan
A/Yokohama/49/2025,2025.36,2a.3a.1,J.2.2,Japan Korea,Japan
A/Yokosuka/3/2025,2025.04,2a.3a.1,J.2.2,Japan Korea,Japan
A/Yokohama/111/2024,2024.949,2a.3a.1,J.2.2,Japan Korea,Japan
A/Beijing-Chaoyang/11253/2024,2024.422,2a.3a.1,J.2.2,China,China
A/Samoa/34/2024,2024.818,2a.3a.1,J.2.2,Oceania,Samoa
A/Wellington/85/2024,2024.619,2a.3a.1,J.2.2,Oceania,New Zealand
A/Croatia/3644/2024,2024.567,2a.3a.1,J.2.2,Europe,Croatia
A/Ranong/DAI458/2024,2024.597,2a.3a.1,J.2.2,Southeast Asia,Thailand
A/Yangon/I080/2024,2024.873,2a.3a.1,J.2.2,Southeast Asia,Myanmar
A/SriLanka/36/2025,2025.36,2a.3a.1,J.2.2,South Asia,Sri Lanka
A/SriLanka/R5_BC35/2025,2025.045,2a.3a.1,J.2.2,South Asia,Sri Lanka
A/SriLanka/100/2024,2024.766,2a.3a.1,J.2.2,South Asia,Sri Lanka
A/France/PDL-RELAB-IPP02068/2025,2025.073,2a.3a.1,J.2.2,Europe,France
A/Tasmania/627/2025,2025.514,2a.3a.1,J.2.2,Oceania,Australia
A/SriLanka/BC60March2026,2025.168,2a.3a.1,J.2.2,South Asia,Sri Lanka
A/Stockholm/SE24-53070/2024,2024.307,2a.3a.1,J.2.2,Europe,Sweden
A/Victoria/958/2024,2024.433,2a.3a.1,J.2.2,Oceania,Australia
A/Victoria/928/2024,2024.411,2a.3a.1,J.2.2,Oceania,Australia
A/Victoria/478/2024,2024.367,2a.3a.1,J.2.2,Oceania,Australia
A/Perth/836/2024,2024.482,2a.3a.1,J.2.2,Oceania,Australia
A/Taiwan/C21735/2025,2025.007,2a.3a.1,J.2.2,China,Taiwan
A/Norway/9843/2024,2024.955,2a.3a.1,J.2.2,Europe,Norway
A/Minnesota/97/2024,2024.594,2a.3a.1,J.2.2,North America,USA
A/Tokyo/EIS10-591/2024,2024.619,2a.3a.1,J.2.2,Japan Korea,Japan
A/Lithuania/MB250102_0073/2024,2024.977,2a.3a.1,J.2.2,Europe,Lithuania
A/Victoria/3507/2024,2024.714,2a.3a.1,J.2.2,Oceania,Australia
A/Vietnam/25366/2025,2025.823,2a.3a.1,J.2.2,Southeast Asia,Vietnam
A/Valdivia/13322/2025,2025.103,2a.3a.1,J.2.2,South America,Chile
A/Slovenia/NLZOH-8008-21-513/2025,2025.103,2a.3a.1,J.2.2,Europe,Slovenia
A/SouthAfrica/R05190/2025,2025.429,2a.3a.1,J.2.2,Africa,South Africa
A/SouthAfrica/3360/2025,2025.245,2a.3a.1,J.2.2,Africa,South Africa
A/SouthAfrica/4820/2025,2025.399,2a.3a.1,J.2.2,Africa,South Africa
A/SouthAfrica/5736/2025,2025.484,2a.3a.1,J.2.2,Africa,South Africa
A/SouthAfrica/8320/2025,2025.656,2a.3a.1,J.2.2,Africa,South Africa
A/Netherlands/2095/2025,2025.481,2a.3a.1,J.2.2,Europe,Netherlands
A/Tokyo/EIS13-360/2025,2025.555,2a.3a.1,J.2.2,Japan Korea,Japan
A/Oman/CPHL_7255092/2025,2025.664,2a.3a.1,J.2.2,West Asia,Oman
A/Xinjiang-Changji/1952/2025,2025.212,2a.3a.1,J.2.2,China,China
A/Croatia/31CRV/2025,2025.27,2a.3a.1,J.2.2,Europe,Croatia
A/Zhejiang-Shangcheng/12993/2025,2025.848,2a.3a.1,J.2.2,China,China
A/Zhejiang-Shangcheng/11853/2025,2025.514,2a.3a.1,J.2.2,China,China
A/Vietnam/PF226156/2026,2026.325,2a.3a.1,J.2.2,Southeast Asia,Vietnam
A/Zhejiang-Shangcheng/12399/2025,2025.667,2a.3a.1,J.2.2,China,China
A/Jonkoping/SE25-09086/2025,2025.56,2a.3a.1,J.2.2,Europe,Sweden
A/Yasothon/B259/2025,2025.738,2a.3a.1,J.2.2,Southeast Asia,Thailand
A/Wales/715/2025,2025.251,2a.3a.1,J.2.2,Europe,United Kingdom
